Dates,Portolfio,Benchmark 
5/27/2022,72.83085694,140.0699641
5/28/2022,72.83085694,140.0699641
5/29/2022,72.83085694,140.0699641
5/30/2022,72.83085694,140.0699641
5/31/2022,70.71461175,139.5118877
6/1/2022,70.60030675,138.7041671
6/2/2022,70.65196016,140.6077204
6/3/2022,70.43694378,138.962847
6/4/2022,70.43694378,138.962847
6/5/2022,70.43694378,138.962847
6/6/2022,68.59258284,139.2688349
6/7/2022,69.67257952,140.2313342
6/8/2022,68.78656396,139.1425657
6/9/2022,69.11960883,136.7619896
6/10/2022,68.49940697,133.8647681
6/11/2022,68.49940697,133.8647681
6/12/2022,68.49940697,133.8647681
6/13/2022,65.36148273,130.069902
6/14/2022,64.10015189,129.763809
6/15/2022,65.96579212,131.1889046
6/16/2022,66.75972183,127.881845
6/17/2022,67.08196948,128.1004048
6/18/2022,67.08196948,128.1004048
6/19/2022,67.08196948,128.1004048
6/20/2022,67.08196948,128.1004048
6/21/2022,65.38675471,130.6172031
6/22/2022,68.13679424,130.4332211
6/23/2022,68.95827763,131.4124273
6/24/2022,67.57399891,134.5953604
6/25/2022,67.57399891,134.5953604
6/26/2022,67.57399891,134.5953604
6/27/2022,66.72110838,134.2139131
6/28/2022,67.1870807,132.1661884
6/29/2022,68.74790964,132.0868728
6/30/2022,69.62608209,131.2760773
7/1/2022,70.65275717,132.3335827
7/2/2022,70.65275717,132.3335827
7/3/2022,70.65275717,132.3335827
7/4/2022,70.65275717,132.3335827
7/5/2022,71.4384711,132.5202449
7/6/2022,69.75938597,132.8589982
7/7/2022,68.87935583,134.3557347
7/8/2022,67.77175883,134.2725769
7/9/2022,67.77175883,134.2725769
7/10/2022,67.77175883,134.2725769
7/11/2022,69.49620178,133.1295929
7/12/2022,70.09038875,132.248412
7/13/2022,71.23703606,131.7217982
7/14/2022,70.42117049,131.4770211
7/15/2022,70.98397895,133.3886851
7/16/2022,70.98397895,133.3886851
7/17/2022,70.98397895,133.3886851
7/18/2022,69.94213629,132.5655707
7/19/2022,69.40268195,135.264306
7/20/2022,69.66511796,135.902019
7/21/2022,71.39271719,136.923542
7/22/2022,73.07383216,135.9934604
7/23/2022,73.07383216,135.9934604
7/24/2022,73.07383216,135.9934604
7/25/2022,72.09533755,136.1135412
7/26/2022,72.17199972,134.9305286
7/27/2022,71.61020364,137.5290059
7/28/2022,72.40628957,138.7818962
7/29/2022,72.13453084,140.2423316
7/30/2022,72.13453084,140.2423316
7/31/2022,72.13453084,140.2423316
8/1/2022,74.54288883,139.9439804
8/2/2022,72.42693614,139.2824936
8/3/2022,74.00140794,140.8520952
8/4/2022,73.9678635,140.7844538
8/5/2022,71.58752748,140.6126325
8/6/2022,71.58752748,140.6126325
8/7/2022,71.58752748,140.6126325
8/8/2022,73.20166836,140.4978878
8/9/2022,72.81299054,140.1010416
8/10/2022,72.15984621,142.2032697
8/11/2022,69.82891524,142.2032697
8/12/2022,70.8429711,143.8925283
8/13/2022,70.8429711,143.8925283
8/14/2022,70.8429711,143.8925283
8/15/2022,70.75642958,144.3065651
8/16/2022,71.17220989,144.5026731
8/17/2022,70.12847131,143.7900364
8/18/2022,70.27665502,144.0832026
8/19/2022,68.6664225,142.7375721
8/20/2022,68.6664225,142.7375721
8/21/2022,68.6664225,142.7375721
8/22/2022,68.33026227,140.6583895
8/23/2022,67.77993018,140.4131891
8/24/2022,67.04806131,140.73744
8/25/2022,68.4416793,142.1449362
8/26/2022,69.19543011,138.7624245
8/27/2022,69.19543011,138.7624245
8/28/2022,69.19543011,138.7624245
8/29/2022,68.36811501,138.1026746
8/30/2022,68.6165886,137.0047151
8/31/2022,67.66050792,136.2411497
9/1/2022,65.82968501,136.5576572
9/2/2022,66.39537484,135.5023343
9/3/2022,66.39537484,135.5023343
9/4/2022,66.39537484,135.5023343
9/5/2022,66.39537484,135.5023343
9/6/2022,63.91851118,135.1229842
9/7/2022,65.50007008,136.9221012
9/8/2022,64.47432417,137.5726487
9/9/2022,64.69639926,139.1292576
9/10/2022,64.69639926,139.1292576
9/11/2022,64.69639926,139.1292576
9/12/2022,63.87468055,140.2005914
9/13/2022,64.10742763,135.8557313
9/14/2022,64.45107315,136.234249
9/15/2022,64.3862597,135.0975128
9/16/2022,63.55269585,134.3346604
9/17/2022,63.55269585,134.3346604
9/18/2022,63.55269585,134.3346604
9/19/2022,63.78619596,135.1145178
9/20/2022,62.78917464,133.9648383
9/21/2022,64.46447446,132.2202622
9/22/2022,61.90962719,131.3780132
9/23/2022,62.31809364,129.707903
9/24/2022,62.31809364,129.707903
9/25/2022,62.31809364,129.707903
9/26/2022,60.40702897,128.7156658
9/27/2022,57.77392805,128.4621729
9/28/2022,61.12212512,130.430258
9/29/2022,60.6045304,128.3378682
9/30/2022,59.31347465,126.7927581
10/1/2022,59.31347465,126.7927581
10/2/2022,59.31347465,126.7927581
10/3/2022,60.90241866,129.432407
10/4/2022,60.62312353,132.5314111
10/5/2022,59.66695328,132.2984433
10/6/2022,59.11111535,131.2675742
10/7/2022,58.14034167,128.4765285
10/8/2022,58.14034167,128.4765285
10/9/2022,58.14034167,128.4765285
10/10/2022,56.58573009,127.7128534
10/11/2022,57.02831907,127.0805084
10/12/2022,57.51900516,126.7503169
10/13/2022,56.56232222,129.3885532
10/14/2022,55.7373237,127.1115579
10/15/2022,55.7373237,127.1115579
10/16/2022,55.7373237,127.1115579
10/17/2022,55.25034794,129.6818198
10/18/2022,55.48481229,130.8586347
10/19/2022,53.6642495,130.1468704
10/20/2022,51.95492127,129.3076117
10/21/2022,50.15266556,131.740902
10/22/2022,50.15266556,131.740902
10/23/2022,50.15266556,131.740902
10/24/2022,49.32620704,132.9630732
10/25/2022,52.23743907,134.561622
10/26/2022,53.67821617,133.8083999
10/27/2022,54.72525981,133.274332
10/28/2022,54.03787661,135.6538041
10/29/2022,54.03787661,135.6538041
10/30/2022,54.03787661,135.6538041
10/31/2022,53.32505922,134.9306066
11/1/2022,54.25960292,134.4913028
11/2/2022,53.82560139,131.9834833
11/3/2022,53.28589153,130.9522601
11/4/2022,51.60585216,132.3936494
11/5/2022,51.60585216,132.3936494
11/6/2022,51.60585216,132.3936494
11/7/2022,50.60816965,133.3466282
11/8/2022,51.70167634,133.889277
11/9/2022,52.03042277,131.8259724
11/10/2022,55.87777151,137.3253983
11/11/2022,55.51134583,138.2885064
11/12/2022,55.51134583,138.2885064
11/13/2022,55.51134583,138.2885064
11/14/2022,55.26618487,137.4423732
11/15/2022,56.88422144,138.2957269
11/16/2022,59.07105502,137.5304345
11/17/2022,58.01583117,137.2263015
11/18/2022,57.32808997,137.6784451
11/19/2022,57.32808997,137.6784451
11/20/2022,57.32808997,137.6784451
11/21/2022,57.74960624,137.3151046
11/22/2022,59.16877024,138.6594686
11/23/2022,60.91294334,139.2931958
11/24/2022,60.91294334,139.2931958
11/25/2022,60.57395756,139.266512
11/26/2022,60.57395756,139.266512
11/27/2022,60.57395756,139.266512
11/28/2022,60.85580236,137.6703982
11/29/2022,59.6832028,137.5022307
11/30/2022,60.41863648,140.6484569
12/1/2022,63.61322145,140.5747028
12/2/2022,64.87078288,140.46399
12/3/2022,64.87078288,140.46399
12/4/2022,64.87078288,140.46399
12/5/2022,63.47009461,138.6642328
12/6/2022,64.75809384,137.2238372
12/7/2022,67.11435982,137.0493362
12/8/2022,66.8402936,137.8359635
12/9/2022,64.23884989,137.087996
12/10/2022,64.23884989,137.087996
12/11/2022,64.23884989,137.087996
12/12/2022,64.55860824,138.5296736
12/13/2022,65.52418205,139.2887175
12/14/2022,65.95130271,138.6475892
12/15/2022,66.34147974,136.200958
12/16/2022,65.22443643,135.0213747
12/17/2022,65.22443643,135.0213747
12/18/2022,65.22443643,135.0213747
12/19/2022,63.54390765,134.1735389
12/20/2022,61.7681971,134.3085524
12/21/2022,62.01954036,135.8029344
12/22/2022,62.00026533,134.3803727
12/23/2022,60.53422522,134.9531168
12/24/2022,60.53422522,134.9531168
12/25/2022,60.53422522,134.9531168
12/26/2022,60.53422522,134.9531168
12/27/2022,58.5569402,134.5567124
12/28/2022,57.96774628,133.3179231
12/29/2022,59.10287145,135.1171172
12/30/2022,57.99042106,134.849499
12/31/2022,57.99042106,134.849499
1/1/2023,57.99042106,134.849499
1/2/2023,57.99042106,134.849499
1/3/2023,59.89882547,134.4302235
1/4/2023,61.26882271,135.2049386
1/5/2023,61.6868886,134.0629409
1/6/2023,63.52657022,136.3564155
1/7/2023,63.52657022,136.3564155
1/8/2023,63.52657022,136.3564155
1/9/2023,64.0589867,136.2958195
1/10/2023,62.40398771,137.0013646
1/11/2023,64.02914218,138.2657324
1/12/2023,65.99736418,138.627875
1/13/2023,65.06007633,139.0156389
1/14/2023,65.06007633,139.0156389
1/15/2023,65.06007633,139.0156389
1/16/2023,65.06007633,139.0156389
1/17/2023,64.41370414,138.8332355
1/18/2023,66.83687236,137.2531
1/19/2023,66.21088724,136.5268004
1/20/2023,64.58976341,138.3915894
1/21/2023,64.58976341,138.3915894
1/22/2023,64.58976341,138.3915894
1/23/2023,64.11895553,139.590423
1/24/2023,65.55699325,139.4836994
1/25/2023,65.79949671,139.5210925
1/26/2023,65.33426698,140.6211086
1/27/2023,65.08188371,140.8482252
1/28/2023,65.08188371,140.8482252
1/29/2023,65.08188371,140.8482252
1/30/2023,64.71641857,139.5940094
1/31/2023,65.51589967,141.0616153
2/1/2023,66.71801722,142.1293058
2/2/2023,66.84742745,143.5812209
2/3/2023,65.35184653,142.5194102
2/4/2023,65.35184653,142.5194102
2/5/2023,65.35184653,142.5194102
2/6/2023,64.61146921,141.9076309
2/7/2023,63.80890134,143.2169684
2/8/2023,64.28481775,142.1253665
2/9/2023,63.33748558,141.2559823
2/10/2023,62.21850226,141.4870505
2/11/2023,62.21850226,141.4870505
2/12/2023,62.21850226,141.4870505
2/13/2023,63.05997692,142.6606856
2/14/2023,62.82979157,142.6192563
2/15/2023,61.89728363,142.9404666
2/16/2023,60.48047884,141.5667834
2/17/2023,61.25812068,141.3154482
2/18/2023,61.25812068,141.3154482
2/19/2023,61.25812068,141.3154482
2/20/2023,61.25812068,141.3154482
2/21/2023,59.31438202,139.3101989
2/22/2023,60.23080209,139.1709231
2/23/2023,61.2080119,139.701982
2/24/2023,59.90792456,138.6348031
2/25/2023,59.90792456,138.6348031
2/26/2023,59.90792456,138.6348031
2/27/2023,60.18521852,138.9745906
2/28/2023,60.63954476,138.6037026
3/1/2023,59.56523188,138.2206435
3/2/2023,58.67850697,139.0005395
3/3/2023,61.10109968,140.6020013
3/4/2023,61.10109968,140.6020013
3/5/2023,61.10109968,140.6020013
3/6/2023,60.32576476,140.6707625
3/7/2023,60.93901989,139.1379119
3/8/2023,61.03732253,139.3043192
3/9/2023,61.28286659,137.4608036
3/10/2023,64.73145605,136.0139812
3/11/2023,64.73145605,136.0139812
3/12/2023,64.73145605,136.0139812
3/13/2023,64.95877814,135.8754847
3/14/2023,63.31461262,137.5286523
3/15/2023,65.2456416,136.9010601
3/16/2023,64.46335177,138.652941
3/17/2023,65.9642553,137.4871379
3/18/2023,65.9642553,137.4871379
3/19/2023,65.9642553,137.4871379
3/20/2023,65.08453854,138.4482563
3/21/2023,64.22530034,139.7626224
3/22/2023,65.5586326,138.0542246
3/23/2023,65.5586326,138.3258013
3/24/2023,65.98156287,138.9812371
3/25/2023,65.98156287,138.9812371
3/26/2023,65.98156287,138.9812371
3/27/2023,63.63248014,139.1695914
3/28/2023,63.81457832,138.9439912
3/29/2023,63.61366396,140.3975578
3/30/2023,64.07380552,140.981267
3/31/2023,65.57189897,142.395142
4/1/2023,65.57189897,142.395142
4/2/2023,65.57189897,142.395142
4/3/2023,66.0422023,142.7748954
4/4/2023,66.53938053,142.2203763
4/5/2023,67.58484613,141.9598104
4/6/2023,67.8434917,142.3464554
4/7/2023,67.8434917,142.3464554
4/8/2023,67.8434917,142.3464554
4/9/2023,67.8434917,142.3464554
4/10/2023,66.23104391,142.4505516
4/11/2023,66.43708139,142.4765486
4/12/2023,66.33427495,142.0711011
4/13/2023,65.54842726,143.3967796
4/14/2023,64.6337446,143.1546862
4/15/2023,64.6337446,143.1546862
4/16/2023,64.6337446,143.1546862
4/17/2023,63.44418364,143.5109624
4/18/2023,63.80053559,143.5778486
4/19/2023,63.70456789,143.5624236
4/20/2023,64.55951801,143.0173244
4/21/2023,63.99755989,143.0948838
4/22/2023,63.99755989,143.0948838
4/23/2023,63.99755989,143.0948838
4/24/2023,64.96499601,143.1982163
4/25/2023,66.43543092,141.6085389
4/26/2023,65.36960997,141.1837211
4/27/2023,64.37735694,143.1746618
4/28/2023,65.99041924,144.0319227
4/29/2023,65.99041924,144.0319227
4/30/2023,65.99041924,144.0319227
5/1/2023,63.106962,143.9295162
5/2/2023,65.59896638,142.8070149
5/3/2023,66.15714986,142.1175742
5/4/2023,65.16927908,141.4129077
5/5/2023,64.83671346,143.2632994
5/6/2023,64.83671346,143.2632994
5/7/2023,64.83671346,143.2632994
5/8/2023,63.435259,143.2891058
5/9/2023,63.07748771,142.8505093
5/10/2023,64.04788772,143.3169514
5/11/2023,65.10507367,143.1415581
5/12/2023,64.2681653,143.0123658
5/13/2023,64.2681653,143.0123658
5/14/2023,64.2681653,143.0123658
5/15/2023,63.23238957,143.359049
5/16/2023,62.93199491,142.688704
5/17/2023,62.64038721,143.9034681
5/18/2023,61.89949651,144.867719
5/19/2023,61.19236715,144.7203987
5/20/2023,61.19236715,144.7203987
5/21/2023,61.19236715,144.7203987
5/22/2023,60.83627995,144.7610987
5/23/2023,61.12415178,143.6372175
5/24/2023,60.62925825,142.9120208
5/25/2023,60.38055735,143.7823969
5/26/2023,61.18829568,145.0766959
5/27/2023,61.18829568,145.0766959
5/28/2023,61.18829568,145.0766959
5/29/2023,61.18829568,145.0766959
5/30/2023,62.18740768,145.1121892
5/31/2023,63.05911503,144.559703
6/1/2023,63.45145042,145.5077153
6/2/2023,62.35562915,146.9567711
6/3/2023,62.35562915,146.9567711
6/4/2023,62.35562915,146.9567711
6/5/2023,62.16935095,146.7626737
6/6/2023,62.75873692,146.9820813
6/7/2023,61.27435747,146.6337879
6/8/2023,62.44406943,147.2429351
6/9/2023,62.30689638,147.4215951
6/10/2023,62.30689638,147.4215951
6/11/2023,62.30689638,147.4215951
6/12/2023,62.6012434,148.3281641
6/13/2023,61.61318078,148.9860265
6/14/2023,62.41350129,149.1079599
6/15/2023,63.37409309,150.3452942
6/16/2023,62.98573397,150.0036524
6/17/2023,62.98573397,150.0036524
6/18/2023,62.98573397,150.0036524
6/19/2023,62.98573397,150.0036524
6/20/2023,63.67775689,149.4870188
6/21/2023,63.91973507,148.9725555
6/22/2023,62.7126977,149.3335664
6/23/2023,63.70967338,148.5801151
6/24/2023,63.70967338,148.5801151
6/25/2023,63.70967338,148.5801151
6/26/2023,63.81613347,148.1686932
6/27/2023,63.55510886,149.2654325
6/28/2023,63.98159278,149.3189449
6/29/2023,62.17675106,149.7127797
6/30/2023,63.35623425,150.8896491
7/1/2023,63.35623425,150.8896491
7/2/2023,63.35623425,150.8896491
7/3/2023,62.78931351,151.0045311
7/4/2023,62.78931351,151.0045311
7/5/2023,61.83907539,150.8563121
7/6/2023,60.4247872,150.0758103
7/7/2023,59.82285318,149.8200311
7/8/2023,59.82285318,149.8200311
7/9/2023,59.82285318,149.8200311
7/10/2023,59.95407299,150.0764662
7/11/2023,60.46812377,150.7135011
7/12/2023,61.58125351,151.5143451
7/13/2023,62.63251737,152.3088265
7/14/2023,62.04364731,152.2474682
7/15/2023,62.04364731,152.2474682
7/16/2023,62.04364731,152.2474682
7/17/2023,62.09300253,152.5969534
7/18/2023,62.54693409,153.3358465
7/19/2023,63.67659139,153.5600931
7/20/2023,62.4624043,152.898181
7/21/2023,62.49191608,152.898181
7/22/2023,62.49191608,152.898181
7/23/2023,62.49191608,152.898181
7/24/2023,62.12819599,153.3439602
7/25/2023,61.94075252,153.6149123
7/26/2023,62.03959516,153.6335481
7/27/2023,60.09430228,152.9674404
7/28/2023,60.60788718,153.9475108
7/29/2023,60.60788718,153.9475108
7/30/2023,60.60788718,153.9475108
7/31/2023,60.84834395,154.1379074
8/1/2023,59.20967306,153.8505377
8/2/2023,58.13976586,152.4606804
8/3/2023,55.83262625,152.1731345
8/4/2023,57.60383716,151.7240256
8/5/2023,57.60383716,151.7240256
8/6/2023,57.60383716,151.7240256
8/7/2023,56.61970783,152.593054
8/8/2023,57.78102262,152.1599294
8/9/2023,58.29814554,151.4932312
8/10/2023,56.65188701,151.5265518
8/11/2023,56.42173855,151.4694498
8/12/2023,56.42173855,151.4694498
8/13/2023,56.42173855,151.4694498
8/14/2023,56.20153759,152.0217518
8/15/2023,55.59203681,150.8569239
8/16/2023,54.80963284,150.1239196
8/17/2023,54.38337167,149.3613713
8/18/2023,54.73654047,149.4100047
8/19/2023,54.73654047,149.4100047
8/20/2023,54.73654047,149.4100047
8/21/2023,53.40349572,150.0613755
8/22/2023,54.17090242,149.786093
8/23/2023,56.64863275,150.8999484
8/24/2023,55.98922865,149.5157825
8/25/2023,56.31586263,150.2200078
8/26/2023,56.31586263,150.2200078
8/27/2023,56.31586263,150.2200078
8/28/2023,56.42086082,150.8566126
8/29/2023,57.45947384,152.2990816
8/30/2023,57.35564709,152.7148034
8/31/2023,57.80259086,152.5642577
9/1/2023,56.24474713,152.7527236
9/2/2023,56.24474713,152.7527236
9/3/2023,56.24474713,152.7527236
9/4/2023,56.24474713,152.7527236
9/5/2023,54.84252261,152.3200674
9/6/2023,55.0884662,151.6493703
9/7/2023,55.36580264,151.340288
9/8/2023,55.74873229,151.4929234
9/9/2023,55.74873229,151.4929234
9/10/2023,55.74873229,151.4929234
9/11/2023,55.02816943,152.1501601
9/12/2023,55.60453877,151.6013075
9/13/2023,55.58331982,151.7154899
9/14/2023,54.86152468,152.5803856
9/15/2023,54.25209029,151.3742607
9/16/2023,54.25209029,151.3742607
9/17/2023,54.25209029,151.3742607
9/18/2023,54.82222645,151.436257
9/19/2023,54.08418387,151.2265535
9/20/2023,54.39668211,150.3047844
9/21/2023,51.82926655,148.6561944
9/22/2023,52.63412828,148.4307374
9/23/2023,52.63412828,148.4307374
9/24/2023,52.63412828,148.4307374
9/25/2023,50.17322345,148.8482842
9/26/2023,49.82561859,147.3807174
9/27/2023,49.30801125,147.4204354
9/28/2023,49.61339361,148.0010806
9/29/2023,49.62468021,147.7593082
9/30/2023,49.62468021,147.7593082
10/1/2023,49.62468021,147.7593082
10/2/2023,47.95064934,147.7197395
10/3/2023,45.7994928,146.3788192
10/4/2023,47.21028369,147.1060372
10/5/2023,46.7117816,147.0711836
10/6/2023,45.50008153,148.2566196
10/7/2023,45.50008153,148.2566196
10/8/2023,45.50008153,148.2566196
10/9/2023,47.84704705,148.8965409
10/10/2023,47.7087757,149.4198962
10/11/2023,49.79739525,149.8286156
10/12/2023,47.0846045,149.2180321
10/13/2023,48.87385314,148.7207137
10/14/2023,48.87385314,148.7207137
10/15/2023,48.87385314,148.7207137
10/16/2023,47.2644402,149.7742222
10/17/2023,46.16235548,149.7693732
10/18/2023,45.28259666,148.4358459
10/19/2023,43.23525808,147.5561094
10/20/2023,43.80309935,146.3264386
10/21/2023,43.80309935,146.3264386
10/22/2023,43.80309935,146.3264386
10/23/2023,45.00443618,146.1557559
10/24/2023,46.32209796,146.9100554
10/25/2023,44.09597604,145.4726427
10/26/2023,45.62984692,144.277585
10/27/2023,45.20496339,143.8214554
10/28/2023,45.20496339,143.8214554
10/29/2023,45.20496339,143.8214554
10/30/2023,44.75455083,145.0159156
10/31/2023,44.26639899,145.6467983
11/1/2023,46.43462137,146.7135863
11/2/2023,48.71429248,148.6295443
11/3/2023,49.39214301,149.5425174
11/4/2023,49.39214301,149.5425174
11/5/2023,49.39214301,149.5425174
11/6/2023,48.42214625,149.7711277
11/7/2023,49.89714521,150.0574521
11/8/2023,51.60052897,150.1300386
11/9/2023,49.30040046,149.346673
11/10/2023,49.86040081,150.911153
11/11/2023,49.86040081,150.911153
11/12/2023,49.86040081,150.911153
11/13/2023,49.63310849,150.8151791
11/14/2023,51.89987325,152.7557142
11/15/2023,50.49644062,152.9677483
11/16/2023,51.73910968,153.0899977
11/17/2023,52.20774522,153.2120978
11/18/2023,52.20774522,153.2120978
11/19/2023,52.20774522,153.2120978
11/20/2023,52.81858237,153.9813286
11/21/2023,52.77443148,153.7625611
11/22/2023,53.1278246,154.1497421
11/23/2023,53.1278246,154.1497421
11/24/2023,51.95032177,154.2101511
11/25/2023,51.95032177,154.2101511
11/26/2023,51.95032177,154.2101511
11/27/2023,53.62069999,154.0336777
11/28/2023,53.81785267,154.1313749
11/29/2023,55.07495412,154.0616593
11/30/2023,53.91982313,154.4523388
12/1/2023,55.80322376,155.0453432
12/2/2023,55.80322376,155.0453432
12/3/2023,55.80322376,155.0453432
12/4/2023,55.40533986,155.0453432
